x [kpc]	y [kpc]	MF814W
229.22142	-68.20209	-8.32693
606.73464	-166.88020	-10.16189
611.91473	-167.13427	-8.20148
607.98408	-167.00425	-7.05037
605.73329	-168.13188	-7.45258
610.55171	-161.83013	-9.19873
629.08407	-146.53271	-8.06517
642.73226	-161.57157	-8.55905
644.33441	-165.72118	-7.29219
637.75542	-165.48205	-7.90992
630.58161	-167.90919	-7.83380
400.71155	18.32836	-8.78474
378.59526	22.70663	-7.57586
375.62710	7.98087	-7.64398
375.06814	8.29174	-7.87772
272.11488	1.69257	-8.99226
274.94555	-1.14706	-7.52744
609.48161	-173.98004	-7.76035
605.65558	-176.25473	-8.49281
604.36130	-175.98572	-8.11101
604.05342	-176.06044	-8.28156
604.98303	-176.54692	-9.34464
607.31452	-175.47608	-8.82861
608.68651	-172.85539	-8.71899
604.25967	-172.01172	-7.82761
607.54767	-173.74390	-8.67287
612.34815	-170.77050	-9.47830
614.76334	-171.88319	-7.75656
619.03176	-175.99618	-8.62887
627.94224	-173.73568	-9.35807
263.28809	-134.86554	-7.94014
262.92342	-134.68395	-8.22898
318.80747	20.22045	-7.34966
601.77873	-182.28074	-7.67618
601.77873	-182.28074	-8.17430
602.88469	-182.43916	-7.57581
602.80697	-182.57890	-7.44014
600.00022	-183.42781	-8.23831
601.70400	-185.25788	-8.23111
312.39886	-105.93263	-7.71814
334.79910	16.35406	-8.55418
338.64009	14.95069	-7.62116
337.47135	14.38052	-7.46173
342.31368	11.29279	-9.74252
342.31368	11.29279	-7.90276
337.35777	7.73876	-7.93314
336.77489	9.87670	-7.92519
335.19964	12.69915	-7.70729
337.74635	13.86863	-10.20720
334.77818	15.66508	-8.26239
334.77818	15.66508	-9.04421
338.86427	13.84024	-9.08662
342.76802	13.34255	-7.38028
341.20772	14.58527	-7.27227
341.27049	15.14722	-8.22217
431.65761	-48.74834	-7.63769
340.19740	24.46945	-7.83080
340.49332	25.10313	-7.88676
341.15989	25.11509	-10.09618
336.84065	26.09327	-8.12229
336.37137	25.80632	-8.56294
334.82302	25.40951	-9.17317
336.11132	25.52086	-8.40849
338.25449	28.26260	-8.71213
335.69882	26.57302	-8.23258
335.88414	28.19609	-7.98844
608.22321	-182.19705	-8.31271
608.26206	-179.11604	-7.77855
607.90337	-180.81758	-9.46577
610.07644	-179.87677	-7.62726
608.37864	-178.72895	-9.32813
610.21992	-178.75063	-7.96233
615.75870	-179.67351	-7.73279
614.57502	-182.88454	-7.54864
617.13070	-181.80025	-7.10643
616.22201	-184.23561	-9.06066
614.41062	-180.62404	-7.89550
612.67396	-182.34127	-7.90346
615.03235	-182.93984	-10.03030
614.57203	-185.57920	-7.42058
618.56845	-178.63853	-8.42070
613.20303	-177.56620	-8.76405
612.16283	-183.15505	-8.09723
613.23890	-185.34307	-8.99844
613.96226	-183.34336	-9.40092
615.60626	-179.58234	-8.41570
213.85750	-339.97173	-7.59682
382.20609	7.61471	-7.85003
381.68300	7.86729	-9.39853
381.05828	7.43312	-9.93868
382.03272	7.74698	-7.88740
388.13046	-108.76779	-8.09988
388.32774	-108.69007	-8.19234
386.37288	-110.09046	-7.50414
262.31365	-125.30419	-7.55154
262.70522	-126.13441	-8.00512
393.15513	-229.42543	-8.05041
251.90862	-99.70785	-9.51431
252.03118	-96.06789	-8.31040
258.34713	-86.02379	-7.57741
592.54243	-134.15040	-8.37336
376.54774	-83.13708	-7.78489
209.30212	-38.99194	-8.10518
397.02002	27.78883	-7.65449
607.83163	-153.73642	-7.86402
619.93147	-145.10467	-7.34788
605.61672	-145.80188	-8.41074
610.59355	-152.22693	-7.71786
610.59355	-152.22693	-7.56669
619.59072	-166.37579	-8.29729
615.54947	-167.09691	-8.02456
612.70086	-166.46621	-7.86681
612.77559	-163.97181	-11.06484
289.52633	-101.53195	-9.03216
289.16166	-108.86792	-7.42658
314.02193	-14.12869	-7.70452
304.41500	-11.69332	-8.13039
599.04371	-182.84194	-7.82778
595.60027	-183.79322	-9.32645
595.73777	-185.41854	-8.21316
595.75272	-182.51464	-9.08136
596.86765	-183.43976	-8.46946
595.87228	-182.76647	-8.74596
599.13338	-184.59654	-8.86979
598.03041	-182.47653	-9.57545
598.14399	-182.33679	-7.45414
225.96929	-123.07955	-7.51426
245.38045	-103.84849	-8.41529
247.92716	-102.29342	-7.57628
247.85542	-103.73042	-8.68220
385.04273	-92.86582	-9.35678
384.27454	-92.41148	-9.05053
384.30144	-92.73953	-7.74541
384.30144	-92.73953	-8.25392
384.11910	-93.08253	-9.22015
384.00253	-93.06684	-8.43686
384.60633	-91.49383	-8.76139
384.83051	-92.25530	-7.89491
380.02106	-92.51162	-7.56164
383.95172	-8.83426	-7.56718
373.28664	0.15095	-7.75023
376.90942	-0.81378	-8.46227
384.48975	-14.09506	-7.16886
334.16243	30.90496	-8.27607
331.98936	31.12017	-8.09988
332.54234	30.53207	-9.57368
331.80404	29.52400	-7.66226
331.80404	29.52400	-7.80881
331.57686	30.05531	-7.86794
270.95212	-11.03871	-7.30623
347.88236	10.81453	-8.30088
344.25360	6.60290	-8.73410
342.62156	5.90644	-7.34692
226.15761	-137.51985	-7.85396
203.56606	-168.65871	-10.96741
250.34832	-147.26130	-7.53435
374.26706	16.87641	-7.60521
599.68636	-185.85943	-8.68156
599.55185	-183.60416	-8.46023
427.19190	-28.31715	-7.44358
649.68190	-248.21560	-6.79761
649.26940	-259.99935	-8.79213
645.16239	-249.03387	-8.09092
637.18750	-271.50212	-7.28633
487.45796	8.02646	-8.16307
227.03042	-16.37798	-9.53180
564.62732	-145.56125	-7.70758
557.88393	-147.77243	-7.63555
577.16954	-169.75047	-7.47733
574.70653	-167.20302	-8.28587
617.12771	-159.24681	-8.68977
607.60147	-152.81204	-7.77516
594.48534	-184.13099	-7.68340
589.94491	-182.24413	-9.32712
589.28134	-186.90711	-9.11434
589.48460	-190.09572	-8.47072
592.98482	-188.99872	-10.53101
594.85001	-189.92086	-8.22083
598.36219	-187.97944	-8.55194
598.62523	-191.68293	-7.40832
597.90785	-188.04894	-8.30294
603.31213	-186.47070	-8.07894
601.54558	-191.47369	-7.00544
600.16163	-192.49372	-7.74295
599.97630	-186.05970	-7.21522
600.89395	-187.31811	-9.82969
603.45262	-187.32932	-8.37569
602.65453	-184.36862	-9.30800
602.77110	-183.85823	-7.95735
601.31841	-183.94716	-8.23169
600.69667	-182.94806	-7.91182
601.49775	-183.04072	-10.39198
602.69937	-182.16193	-10.33235
603.25534	-182.09467	-9.14392
511.27503	-218.40764	-7.23220
591.46935	-181.11799	-8.19932
610.09139	-180.40285	-8.72643
619.42333	-180.24741	-7.62815
237.80012	-146.46844	-7.86440
330.13313	24.50830	-9.71297
329.43668	24.96862	-9.35731
329.98368	27.38755	-9.87943
327.24268	28.01002	-9.90325
327.52366	26.56779	-8.25222
327.61632	27.20073	-7.72861
327.87338	26.70529	-9.63112
327.76876	25.93858	-7.92634
328.10952	26.08131	-9.40539
328.32772	24.65626	-10.14427
327.59540	25.64864	-7.80803
327.47882	24.45674	-7.78414
322.86665	25.59932	-12.65063
325.91852	25.34824	-9.69056
325.21309	24.28935	-9.33704
425.93051	-96.18446	-8.42471
248.37253	-32.67301	-7.87204
569.80442	-49.30879	-7.73674
358.31129	-19.66971	-8.55095
377.20534	-12.32477	-8.71624
388.38753	-100.44691	-9.14694
677.19947	-174.16013	-7.21227
337.02000	28.82455	-8.77893
335.72871	30.87880	-10.59427
339.49497	29.40369	-9.46003
335.22654	30.43866	-8.32572
338.09906	27.22987	-7.82866
338.09906	27.22987	-7.67510
337.53412	26.83905	-9.52634
347.99594	28.04888	-8.15814
345.00386	25.14946	-7.69588
648.54903	-223.97034	-10.29497
314.15345	26.39442	-7.20745
312.86516	25.48873	-7.93558
309.65786	27.66553	-7.37054
308.24402	26.40787	-7.68703
304.45983	25.33180	-7.55015
307.11116	30.18533	-8.43605
368.16633	10.62846	-7.61785
365.71228	9.93275	-7.93126
364.99789	11.88612	-7.76719
361.84440	21.74863	-7.67359
364.77371	21.36154	-7.90609
360.70257	17.65581	-9.04862
356.38034	22.22165	-9.38554
353.98309	22.96294	-8.06427
357.63277	17.03259	-7.58892
355.97382	21.21657	-8.04208
310.15704	-17.27470	-8.92099
348.25300	-43.75730	-7.77843
329.49646	17.41669	-8.39348
329.06005	18.37768	-9.67665
330.28857	19.75191	-10.31455
327.84947	19.39845	-8.71739
327.11714	19.41190	-10.07021
327.60735	16.60291	-9.67602
383.45553	2.80302	-7.27350
381.37811	7.23808	-8.96146
382.78597	4.93125	-7.80123
381.42892	3.40457	-8.90480
381.21371	6.08654	-10.32494
380.97757	6.11792	-8.01462
382.29277	5.06501	-7.61908
382.66940	4.76013	-9.89898
381.34224	4.86325	-8.75031
381.38708	6.73517	-7.93352
381.39006	5.98192	-8.60731
382.49304	6.06561	-9.33360
381.21371	-4.15110	-9.03785
381.90419	5.48797	-8.30245
381.53354	4.61964	-9.07392
381.61724	4.76162	-7.63785
602.12247	-165.60236	-8.30716
593.41824	-166.55588	-8.48915
602.65453	-151.78454	-7.94592
601.31542	-159.66827	-7.56606
589.74465	-155.91995	-7.97477
591.39462	-152.81727	-9.27069
566.40284	-197.30018	-8.40410
266.44756	-122.60803	-8.00349
263.78129	-125.42076	-10.04696
263.66472	-126.54167	-7.99272
263.93374	-123.30075	-8.43308
267.46983	-124.71459	-10.54337
265.61361	-121.05893	-7.61495
250.82657	-131.67693	-9.88511
258.65500	-143.01530	-7.21513
256.37433	-136.43705	-8.02919
254.99636	-139.69965	-8.77989
259.78787	-140.02994	-7.88156
263.38076	-136.25771	-7.64395
263.32097	-142.59010	-8.10676
262.72614	-135.45962	-8.28410
259.55771	-130.50745	-7.43848
246.07990	-102.22243	-7.53173
246.30707	-103.43375	-8.02500
179.98512	-76.17474	-7.41347
380.16753	8.73935	-8.28770
336.04556	20.63967	-7.28641
336.24582	21.79795	-7.71791
336.14121	16.02601	-8.00161
337.19038	18.16844	-7.84537
335.09502	16.41833	-7.68728
334.75427	20.36094	-9.13115
336.48196	22.49141	-9.98141
333.90836	22.01540	-8.67025
333.72303	20.80482	-10.04113
330.62036	21.57451	-8.19430
331.17035	19.95891	-7.88749
332.21055	21.65671	-7.87550
331.83692	22.23884	-7.63647
327.97501	23.21477	-8.80738
327.30844	22.49590	-7.46870
329.65189	22.78285	-9.83338
327.66414	21.39890	-9.25630
329.86412	18.93290	-7.55112
326.64486	18.75505	-7.24828
326.73454	18.96802	-7.33424
327.61034	15.98043	-9.09683
333.81270	17.35690	-8.66384
333.20891	18.15275	-7.94614
334.58090	16.74339	-10.01154
333.72602	16.63504	-7.39839
332.25539	16.18219	-7.60800
333.15212	15.81976	-7.87200
327.77773	17.19101	-8.99590
330.10623	19.16755	-8.28795
329.56222	20.15021	-8.99217
332.03718	21.15081	-8.29094
334.00102	21.07907	-8.79084
333.55564	23.16844	-7.68549
398.94500	29.96489	-7.15110
237.04089	9.63832	-9.08684
623.44366	-43.74236	-7.58925
331.73230	0.90794	-7.46201
327.01551	-0.65013	-7.45693
327.20980	7.09162	-9.18007
323.09084	1.32491	-7.59505
330.76981	-2.45404	-9.20313
333.64532	-1.12091	-7.16042
226.57608	-173.33439	-8.28348
375.31324	25.99687	-7.67327
363.79628	28.44494	-8.38235
362.48406	26.29802	-7.94384
357.92570	25.77418	-7.88353
471.28398	-70.45661	-7.33537
439.99418	-498.56168	-7.06975
383.79628	-95.55077	-8.19563
383.57808	-94.38353	-8.85892
384.43296	-95.39011	-10.10532
382.76804	-94.60772	-7.52386
384.64518	-97.07671	-7.90374
384.33133	-94.61893	-7.65125
383.24928	-94.33347	-7.72514
383.57210	-94.45602	-7.65497
383.75145	-93.70426	-7.64155
384.98893	-93.46663	-7.89699
384.67209	-93.55331	-8.28066
382.46913	-49.03678	-7.16108
301.21069	-44.60471	-9.91317
332.42876	28.77374	-10.44659
330.38422	30.21672	-7.74084
332.85918	24.73099	-8.49403
332.63799	24.32522	-10.67109
334.45536	24.79600	-8.42201
332.76353	25.49919	-8.97845
332.42278	24.21089	-8.62687
331.07470	26.24422	-7.31127
326.35193	28.60411	-8.86884
327.53561	30.78016	-8.39465
328.55788	29.19221	-10.29597
328.02582	26.11270	-11.30575
327.03942	25.37962	-8.29866
703.37494	-103.83728	-7.17412
264.58835	-195.32439	-9.61260
271.97439	-43.95234	-7.28850
491.54703	-234.56966	-7.13430
547.35336	-89.90887	-7.24339
286.82420	-81.46767	-8.39779
300.19739	-107.85910	-7.51482
193.63630	-280.11668	-8.08434
317.03793	-64.06817	-7.32713
308.68940	-84.07790	-7.41959
457.42955	-180.09497	-7.16800
556.73313	-27.70813	-7.53150
349.49049	-295.37150	-7.24120
421.90420	-84.76987	-7.55951
657.79728	-116.81143	-7.11062
623.21350	-184.38955	-11.60269
624.08930	-186.79651	-8.72573
638.62226	-177.51688	-7.70960
642.49313	-184.01441	-7.55432
639.08258	-187.64915	-9.58378
640.70865	-194.59580	-8.20018
583.96374	-131.96911	-7.49918
599.91951	-152.04086	-8.32160
588.82998	-153.84701	-7.46399
592.50358	-152.61401	-9.61801
593.51688	-158.08106	-9.97325
589.92698	-170.81160	-7.68249
594.66768	-176.21289	-9.16346
596.50896	-166.94222	-7.76850
601.61134	-160.78469	-7.79204
602.71132	-170.13905	-9.71250
602.33769	-169.84239	-8.23456
596.58966	-168.85972	-8.92810
376.69121	10.49918	-8.28463
376.06948	10.23016	-8.32630
339.46508	23.30669	-8.46917
341.98488	18.83501	-8.68671
339.53980	16.52668	-8.69701
339.40828	16.65970	-9.30086
336.21593	18.74235	-7.88467
335.24448	16.30773	-7.18557
337.94064	17.29264	-8.44954
338.18276	19.63160	-8.22909
338.65204	18.59812	-9.26747
336.13822	17.86953	-8.78841
335.36105	18.96653	-7.56767
335.10100	20.10463	-8.91761
335.91404	21.11718	-10.26047
336.92435	20.48275	-8.35290
338.04227	22.99358	-9.10172
337.15451	23.00180	-7.86393
338.03031	22.88523	-7.59814
336.64636	23.00853	-9.04418
334.82900	22.96444	-9.04220
335.07410	22.98163	-9.13706
334.78117	23.31341	-9.77453
275.04419	-219.57189	-8.22015
337.87787	28.06308	-7.75690
502.72025	-150.99243	-7.08064
600.54722	-185.75780	-7.60857
602.66350	-182.82251	-8.07268
599.05865	-180.94013	-7.81739
599.26490	-179.94028	-7.75700
597.90785	-178.39866	-11.60897
596.09049	-178.78351	-7.58517
600.75646	-177.62822	-7.76182
600.11679	-180.03743	-7.78514
602.18823	-180.65468	-7.69488
601.42601	-180.06732	-9.06801
598.82251	-179.71162	-9.31564
597.62389	-183.30600	-7.71065
602.86974	-182.00873	-7.61023
600.94178	-185.63525	-8.88188
599.97033	-186.66947	-8.14212
603.05208	-191.84733	-7.55269
599.75810	-187.04984	-8.82922
597.32498	-193.01083	-9.64136
362.69031	-36.64401	-7.52165
666.46265	-281.06048	-7.65290
341.48869	7.07891	-7.73213
338.44580	2.88148	-7.89494
338.56237	-9.11673	-7.94976
421.17486	-15.11733	-8.01248
422.68734	-40.95428	-7.61748
598.57143	-19.98058	-9.34900
582.13442	-171.05969	-10.03325
254.81103	9.00763	-8.22209
601.54558	-180.39761	-8.28607
602.28089	-177.66857	-7.67253
601.73090	-178.52495	-7.86572
601.65617	-179.29987	-8.86515
600.75048	-178.55110	-9.31912
600.01815	-177.90920	-10.41375
599.68337	-177.54901	-9.01776
599.40240	-180.34531	-7.57788
599.38745	-181.54169	-10.17123
559.60265	-182.44589	-9.93941
382.04766	-90.70546	-7.32853
383.31504	-92.68050	-7.70662
383.48243	-93.26487	-8.06482
384.48975	-93.36351	-8.44151
383.91884	-93.39639	-7.76879
382.39440	-92.27025	-9.10819
382.75907	-92.27398	-10.85806
382.79793	-91.84729	-9.28330
382.62755	-92.51012	-8.30907
382.56777	-92.95027	-8.63688
533.98316	-122.38833	-7.49524
535.88422	-116.43256	-8.17732
536.85866	-118.44049	-7.17783
269.15269	-369.23044	-8.34408
236.32649	19.65402	-7.67653
227.17988	1.60664	-7.92918
530.19598	-94.80649	-7.22781
555.37010	-273.22906	-7.29797
336.09637	29.02407	-8.04051
336.37436	28.96205	-7.88908
338.01836	26.96608	-9.39821
336.90342	26.04320	-7.74380
335.13986	27.64984	-7.83873
336.52082	27.05127	-8.27411
335.58822	26.82859	-8.32781
336.22191	26.87417	-7.57001
342.33460	24.35661	-8.23207
336.82571	30.89524	-8.62415
335.83931	29.43582	-9.30583
617.19945	-45.29295	-7.58646
431.11957	-10.19953	-7.99974
424.15200	-114.74672	-7.75366
603.10289	-147.79261	-7.84806
596.69129	-154.91711	-8.74660
596.38939	-155.07852	-7.59040
590.40225	-174.01665	-8.94039
589.06911	-172.14623	-7.88165
588.82401	-172.89724	-7.73246
588.41151	-172.88752	-8.34907
593.66035	-171.23007	-7.58602
593.39134	-172.14623	-8.58867
595.06523	-169.51060	-7.91264
591.20631	-170.00903	-10.76784
594.85001	-175.46711	-8.98339
594.82012	-174.86182	-8.17385
594.49431	-174.67948	-8.40733
592.24651	-177.20527	-7.68871
588.27999	-176.94746	-7.59298
597.11275	-164.01740	-7.25709
600.90591	-164.75421	-10.85223
350.46792	-21.44673	-7.55706
347.99295	-22.86206	-7.80605
332.38990	-13.60261	-7.97123
605.61672	-178.41884	-8.46957
605.20422	-178.03623	-9.08801
607.47294	-177.94955	-9.94992
607.03654	-179.00918	-8.28152
607.25474	-179.21692	-9.78341
606.87513	-179.25653	-10.35475
606.74958	-178.73942	-8.25107
604.25070	-181.16506	-8.69119
607.57756	-180.81310	-9.00960
605.25504	-180.33260	-9.60613
603.63495	-183.01681	-8.33791
603.72462	-182.97720	-8.04393
604.43603	-183.20736	-7.60371
603.91593	-182.34725	-9.21304
606.18465	-183.97780	-9.69662
661.64424	-144.27595	-7.31353
346.47748	22.59005	-8.12490
345.04272	15.89599	-9.26910
344.39409	23.28352	-9.90249
343.12372	21.17248	-9.48810
344.06529	20.47303	-7.96852
344.15197	20.18384	-7.73380
345.95439	18.35601	-9.16386
343.49736	19.81169	-8.77006
345.40141	19.83187	-10.28911
344.73783	21.17248	-8.34106
344.94707	20.21522	-7.41286
344.22371	22.76118	-7.48614
343.97262	23.28128	-8.43969
341.52755	23.89106	-9.37032
341.01641	22.94426	-7.40396
341.34521	20.02915	-8.21953
594.86197	-177.78664	-7.24165
594.25817	-183.90307	-7.58399
590.85958	-185.44619	-10.39595
599.28582	-189.36339	-7.66365
603.25534	-187.46532	-8.03215
598.51165	-180.54632	-7.55344
608.15147	-189.99110	-8.57199
693.72316	-201.65453	-7.75909
577.22932	-203.96211	-8.43277
556.76900	-199.01741	-9.50990
568.75824	-185.03668	-7.89991
568.88976	-185.54333	-8.45235
558.80457	-183.54289	-7.59494
606.08899	-188.12292	-8.06261
606.88708	-187.43244	-7.47223
607.08735	-187.60954	-9.20434
606.03519	-184.83268	-8.57677
606.21753	-183.13487	-7.72615
605.35966	-182.95403	-8.19864
605.18031	-182.30465	-8.75703
604.34934	-184.24233	-9.05998
603.79337	-182.13727	-7.86157
604.26864	-183.08780	-7.83383
604.79173	-181.84882	-8.38848
606.91996	-182.27402	-9.30181
606.32812	-182.58488	-8.33773
607.41914	-183.76632	-7.76129
611.71745	-185.36698	-9.20033
608.18136	-183.00784	-7.85514
609.47862	-183.70654	-8.36677
611.36175	-182.97197	-7.76124
611.47235	-183.46891	-8.65652
611.82207	-182.33529	-10.41055
367.92421	-124.86628	-7.55601
605.51808	-172.73807	-8.34131
604.11619	-176.92429	-7.51463
606.46263	-172.43617	-8.89824
605.47025	-164.16835	-8.65842
605.12651	-167.49969	-9.13310
619.18420	-175.00604	-9.15350
614.37177	-170.82356	-7.99257
614.07286	-162.23889	-9.56526
604.97406	-151.22558	-9.37352
408.06471	11.88986	-7.72175
396.43416	12.69915	-7.59949
395.68988	14.27590	-7.69266
394.11164	11.27261	-7.67497
326.47748	23.30968	-7.88738
329.98667	23.71769	-8.79792
330.12417	23.40383	-9.02814
328.71929	23.34181	-8.27598
329.92689	23.10717	-7.53725
329.15570	22.94576	-10.61211
328.67745	22.31805	-8.65965
328.75815	21.48334	-7.96286
328.93451	21.56779	-7.62249
329.09592	21.93694	-9.63853
328.40843	21.95188	-8.60861
330.16900	20.41923	-9.11746
326.45057	21.85997	-7.75744
327.81360	20.37514	-8.05060
327.29051	21.54761	-7.92828
329.07201	20.68825	-7.86824
326.50737	23.29772	-7.60207
409.64295	-183.73269	-7.90375
525.26398	12.34046	-7.29597
549.70577	22.52205	-8.01624
265.55681	-136.43705	-8.86274
263.19244	-140.63897	-8.28181
258.13191	-136.15757	-6.94849
529.82533	-165.77797	-7.68393
549.74463	-174.24756	-8.28044
551.87286	-157.09989	-7.32775
260.76231	-128.66392	-8.35891
261.94300	-127.11408	-8.02942
261.50062	-127.84865	-9.10487
261.48268	-128.92397	-11.82140
363.71258	-3.49275	-8.13306
621.39015	-97.75448	-7.18914
593.63046	-92.53777	-7.22789
591.57397	-100.99839	-7.26953
305.27585	-86.66944	-9.82224
384.73785	-91.53643	-7.35288
382.28380	-90.96177	-8.18577
334.72139	25.56196	-8.01979
335.54638	25.77568	-10.43020
334.71242	25.72561	-7.98936
335.50752	24.98656	-9.12597
334.82003	24.23256	-9.88079
335.80942	25.12854	-8.21910
335.34312	26.15156	-11.62355
336.47897	25.27725	-9.88044
335.03823	25.76148	-9.98780
330.94318	18.91123	-7.88645
302.48404	10.17337	-8.20070
307.47284	11.41085	-7.42861
313.06841	15.39606	-7.73087
313.41515	10.21597	-8.01067
313.87547	4.08982	-8.99897
314.47628	1.46316	-10.12207
309.98068	-9.24376	-8.21614
328.26196	29.30654	-7.99213
328.45028	29.83860	-7.30986
329.72064	29.42087	-7.97504
263.76336	-129.93130	-9.88201
305.23102	-136.35635	-8.95526
681.22876	-170.08675	-8.50305
672.20171	-166.78455	-7.52503
680.96572	-154.80203	-8.09674
635.91414	-182.30167	-7.12681
627.81670	-209.47848	-7.73865
490.18401	-140.83475	-7.21652
585.23411	-164.26474	-7.89887
586.45964	-174.49416	-7.49671
583.73060	-172.83671	-7.61284
583.76945	-146.25547	-9.58703
573.60057	-156.93773	-8.66162
573.80681	-156.85778	-8.91886
585.25503	-151.00962	-8.69989
199.03161	-75.64343	-8.56130
197.87483	-85.51565	-8.25773
189.29913	-82.39653	-8.62661
194.84090	-80.91917	-8.71854
376.57165	9.47691	-9.15047
376.68524	9.75191	-8.21888
375.71677	10.10985	-7.66064
374.80809	10.44388	-7.61549
375.65101	9.97235	-8.46477
375.60916	9.53894	-8.61611
374.98444	10.32283	-8.12731
374.84993	10.31311	-8.39180
374.94260	10.91616	-7.53847
376.16812	9.80571	-8.66815
376.61948	9.03378	-8.50330
376.58958	8.92991	-8.48485
376.67328	9.31102	-9.13455
375.45672	7.95322	-7.78017
375.42085	8.87536	-8.48864
373.80375	10.07996	-9.06195
374.27304	11.24720	-7.68143
375.55536	8.58243	-8.15432
376.59556	10.21223	-8.53009
375.96785	11.74339	-7.84586
372.30024	10.34973	-8.39498
372.29127	9.86101	-8.54227
371.68748	11.99821	-8.61363
190.30645	-83.86119	-8.30480
200.92071	-88.52417	-7.57277
333.51678	17.92109	-10.13470
332.65892	19.69064	-8.66740
332.80239	19.93350	-8.43294
330.74590	19.74519	-10.79510
331.62469	18.08400	-10.29709
331.75920	17.32851	-8.29321
332.46761	16.85249	-8.79626
289.24237	-118.38967	-8.71514
612.63211	-128.92995	-8.33302
605.05477	-143.10646	-9.62001
515.04428	-10.58063	-7.37151
455.47169	-180.37819	-6.95244
490.71905	-155.11289	-7.47569
